density, u_velocity, v_velocity, pressure, x_points, y_points, z_points
0.116144, 0, -867.972, 10000, 6.17647, 4.9075, 0.0
0.116144, 0, -867.972, 10000, 6.17647, 4.9725, 0.0
0.116144, 0, -867.972, 10000, 6.17647, 5.0375, 0.0
0.116144, 0, -867.972, 10000, 6.17647, 5.1025, 0.0
0.116144, 0, -867.972, 10000, 6.17647, 5.1675, 0.0
0.116144, 0, -867.972, 10000, 6.17647, 5.2325, 0.0
0.116144, 0, -867.972, 10000, 6.17647, 5.2975, 0.0
0.116144, 0, -867.972, 10000, 6.17647, 5.3625, 0.0
0.116144, 0, -867.972, 10000, 6.17647, 5.4275, 0.0
0.116144, 0, -867.972, 10000, 6.17647, 5.4925, 0.0
0.116144, 0, -867.972, 10000, 6.17647, 5.5575, 0.0
0.116144, 0, -867.972, 10000, 6.17647, 5.6225, 0.0
0.116144, 0, -867.972, 10000, 6.17647, 5.6875, 0.0
0.116144, 0, -867.972, 10000, 6.17647, 5.7525, 0.0
0.116144, 0, -867.972, 10000, 6.17647, 5.8175, 0.0
0.116144, 0, -867.972, 10000, 6.17647, 5.8825, 0.0
0.116144, 0, -867.972, 10000, 6.17647, 5.9475, 0.0
0.116144, 0, -867.972, 10000, 6.17647, 6.0125, 0.0
0.116144, 0, -867.972, 10000, 6.17647, 6.0775, 0.0
0.116144, 0, -867.972, 10000, 6.17647, 6.1425, 0.0
0.116144, 0, -867.972, 10000, 6.17647, 6.2075, 0.0
0.116144, 0, -867.972, 10000, 6.17647, 6.2725, 0.0
0.116144, 0, -867.972, 10000, 6.17647, 6.3375, 0.0
0.116144, 0, -867.972, 10000, 6.17647, 6.4025, 0.0
0.116144, 0, -867.972, 10000, 6.17647, 6.4675, 0.0
0.203673, -1.56762e-15, -564.887, 39706.6, 6.76471, 0.0325, 0.0
0.115906, 0, -875.548, 9434.61, 6.76471, 0.0975, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 0.1625, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 0.2275, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 0.2925, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 0.3575, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 0.4225, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 0.4875, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 0.5525, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 0.6175, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 0.6825, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 0.7475, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 0.8125, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 0.8775, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 0.9425, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 1.0075, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 1.0725, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 1.1375, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 1.2025, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 1.2675, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 1.3325, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 1.3975, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 1.4625, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 1.5275, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 1.5925, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 1.6575, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 1.7225, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 1.7875, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 1.8525, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 1.9175, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 1.9825, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 2.0475, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 2.1125, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 2.1775, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 2.2425, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 2.3075, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 2.3725, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 2.4375, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 2.5025, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 2.5675, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 2.6325, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 2.6975, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 2.7625, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 2.8275, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 2.8925, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 2.9575, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 3.0225, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 3.0875, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 3.1525, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 3.2175, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 3.2825, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 3.3475, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 3.4125, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 3.4775, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 3.5425, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 3.6075, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 3.6725, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 3.7375, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 3.8025, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 3.8675, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 3.9325, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 3.9975, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 4.0625, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 4.1275, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 4.1925, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 4.2575, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 4.3225, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 4.3875, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 4.4525, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 4.5175, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 4.5825, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 4.6475, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 4.7125, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 4.7775, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 4.8425, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 4.9075, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 4.9725, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 5.0375, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 5.1025, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 5.1675, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 5.2325, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 5.2975, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 5.3625, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 5.4275, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 5.4925, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 5.5575, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 5.6225, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 5.6875, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 5.7525, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 5.8175, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 5.8825, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 5.9475, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 6.0125, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 6.0775, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 6.1425, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 6.2075, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 6.2725, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 6.3375, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 6.4025, 0.0
0.116144, 0, -867.972, 10000, 6.76471, 6.4675, 0.0
0.203673, -1.56762e-15, -564.887, 39706.6, 7.35294, 0.0325, 0.0
0.115906, 0, -875.548, 9434.61, 7.35294, 0.0975, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 0.1625, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 0.2275, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 0.2925, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 0.3575, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 0.4225, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 0.4875, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 0.5525, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 0.6175, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 0.6825, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 0.7475, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 0.8125, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 0.8775, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 0.9425, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 1.0075, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 1.0725, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 1.1375, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 1.2025, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 1.2675, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 1.3325, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 1.3975, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 1.4625, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 1.5275, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 1.5925, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 1.6575, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 1.7225, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 1.7875, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 1.8525, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 1.9175, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 1.9825, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 2.0475, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 2.1125, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 2.1775, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 2.2425, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 2.3075, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 2.3725, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 2.4375, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 2.5025, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 2.5675, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 2.6325, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 2.6975, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 2.7625, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 2.8275, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 2.8925, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 2.9575, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 3.0225, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 3.0875, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 3.1525, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 3.2175, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 3.2825, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 3.3475, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 3.4125, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 3.4775, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 3.5425, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 3.6075, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 3.6725, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 3.7375, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 3.8025, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 3.8675, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 3.9325, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 3.9975, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 4.0625, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 4.1275, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 4.1925, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 4.2575, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 4.3225, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 4.3875, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 4.4525, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 4.5175, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 4.5825, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 4.6475, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 4.7125, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 4.7775, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 4.8425, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 4.9075, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 4.9725, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 5.0375, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 5.1025, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 5.1675, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 5.2325, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 5.2975, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 5.3625, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 5.4275, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 5.4925, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 5.5575, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 5.6225, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 5.6875, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 5.7525, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 5.8175, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 5.8825, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 5.9475, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 6.0125, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 6.0775, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 6.1425, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 6.2075, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 6.2725, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 6.3375, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 6.4025, 0.0
0.116144, 0, -867.972, 10000, 7.35294, 6.4675, 0.0
0.203673, 1.56762e-15, -564.887, 39706.6, 7.94118, 0.0325, 0.0
0.115906, 0, -875.548, 9434.61, 7.94118, 0.0975, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 0.1625, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 0.2275, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 0.2925, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 0.3575, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 0.4225, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 0.4875, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 0.5525, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 0.6175, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 0.6825, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 0.7475, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 0.8125, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 0.8775, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 0.9425, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 1.0075, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 1.0725, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 1.1375, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 1.2025, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 1.2675, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 1.3325, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 1.3975, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 1.4625, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 1.5275, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 1.5925, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 1.6575, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 1.7225, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 1.7875, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 1.8525, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 1.9175, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 1.9825, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 2.0475, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 2.1125, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 2.1775, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 2.2425, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 2.3075, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 2.3725, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 2.4375, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 2.5025, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 2.5675, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 2.6325, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 2.6975, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 2.7625, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 2.8275, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 2.8925, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 2.9575, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 3.0225, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 3.0875, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 3.1525, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 3.2175, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 3.2825, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 3.3475, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 3.4125, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 3.4775, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 3.5425, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 3.6075, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 3.6725, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 3.7375, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 3.8025, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 3.8675, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 3.9325, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 3.9975, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 4.0625, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 4.1275, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 4.1925, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 4.2575, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 4.3225, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 4.3875, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 4.4525, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 4.5175, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 4.5825, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 4.6475, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 4.7125, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 4.7775, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 4.8425, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 4.9075, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 4.9725, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 5.0375, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 5.1025, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 5.1675, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 5.2325, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 5.2975, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 5.3625, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 5.4275, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 5.4925, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 5.5575, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 5.6225, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 5.6875, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 5.7525, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 5.8175, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 5.8825, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 5.9475, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 6.0125, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 6.0775, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 6.1425, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 6.2075, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 6.2725, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 6.3375, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 6.4025, 0.0
0.116144, 0, -867.972, 10000, 7.94118, 6.4675, 0.0
0.203673, 1.56762e-15, -564.887, 39706.6, 8.52941, 0.0325, 0.0
0.115906, 0, -875.548, 9434.61, 8.52941, 0.0975, 0.0
0.116144, 0, -867.972, 10000, 8.52941, 0.1625, 0.0
0.116144, 0, -867.972, 10000, 8.52941, 0.2275, 0.0
0.116144, 0, -867.972, 10000, 8.52941, 0.2925, 0.0
0.116144, 0, -867.972, 10000, 8.52941, 0.3575, 0.0
0.116144, 0, -867.972, 10000, 8.52941, 0.4225, 0.0
0.116144, 0, -867.972, 10000, 8.52941, 0.4875, 0.0
0.116144, 0, -867.972, 10000, 8.52941, 0.5525, 0.0
0.116144, 0, -867.972, 10000, 8.52941, 0.6175, 0.0
0.116144, 0, -867.972, 10000, 8.52941, 0.6825, 0.0
0.116144, 0, -867.972, 10000, 8.52941, 0.7475, 0.0
0.116144, 0, -867.972, 10000, 8.52941, 0.8125, 0.0
0.116144, 0, -867.972, 10000, 8.52941, 0.8775, 0.0
0.116144, 0, -867.972, 10000, 8.52941, 0.9425, 0.0
0.116144, 0, -867.972, 10000, 8.52941, 1.0075, 0.0
0.116144, 0, -867.972, 10000, 8.52941, 1.0725, 0.0
0.116144, 0, -867.972, 10000, 8.52941, 1.1375, 0.0
0.116144, 0, -867.972, 10000, 8.52941, 1.2025, 0.0
0.116144, 0, -867.972, 10000, 8.52941, 1.2675, 0.0
0.116144, 0, -867.972, 10000, 8.52941, 1.3325, 0.0
0.116144, 0, -867.972, 10000, 8.52941, 1.3975, 0.0
0.116144, 0, -867.972, 10000, 8.52941, 1.4625, 0.0
0.116144, 0, -867.972, 10000, 8.52941, 1.5275, 0.0
0.116144, 0, -867.972, 10000, 8.52941, 1.5925, 0.0
0.116144, 0, -867.972, 10000, 8.52941, 1.6575, 0.0
0.116144, 0, -867.972, 10000, 8.52941, 1.7225, 0.0
0.116144, 0, -867.972, 10000, 8.52941, 1.7875, 0.0
0.116144, 0, -867.972, 10000, 8.52941, 1.8525, 0.0
0.116144, 0, -867.972, 10000, 8.52941, 1.9175, 0.0
0.116144, 0, -867.972, 10000, 8.52941, 1.9825, 0.0
0.116144, 0, -867.972, 10000, 8.52941, 2.0475, 0.0
0.116144, 0, -867.972, 10000, 8.52941, 2.1125, 0.0
0.116144, 0, -867.972, 10000, 8.52941, 2.1775, 0.0
0.116144, 0, -867.972, 10000, 8.52941, 2.2425, 0.0
0.116144, 0, -867.972, 10000, 8.52941, 2.3075, 0.0
0.116144, 0, -867.972, 10000, 8.52941, 2.3725, 0.0
0.116144, 0, -867.972, 10000, 8.52941, 2.4375, 0.0
0.116144, 0, -867.972, 10000, 8.52941, 2.5025, 0.0
0.116144, 0, -867.972, 10000, 8.52941, 2.5675, 0.0
0.116144, 0, -867.972, 10000, 8.52941, 2.6325, 0.0
0.116144, 0, -867.972, 10000, 8.52941, 2.6975, 0.0
0.116144, 0, -867.972, 10000, 8.52941, 2.7625, 0.0
0.116144, 0, -867.972, 10000, 8.52941, 2.8275, 0.0
0.116144, 0, -867.972, 10000, 8.52941, 2.8925, 0.0
0.116144, 0, -867.972, 10000, 8.52941, 2.9575, 0.0
0.116144, 0, -867.972, 10000, 8.52941, 3.0225, 0.0
0.116144, 0, -867.972, 10000, 8.52941, 3.0875, 0.0
0.116144, 0, -867.972, 10000, 8.52941, 3.1525, 0.0
0.116144, 0, -867.972, 10000, 8.52941, 3.2175, 0.0
0.116144, 0, -867.972, 10000, 8.52941, 3.2825, 0.0
0.116144, 0, -867.972, 10000, 8.52941, 3.3475, 0.0
0.116144, 0, -867.972, 10000, 8.52941, 3.4125, 0.0
0.116144, 0, -867.972, 10000, 8.52941, 3.4775, 0.0
0.116144, 0, -867.972, 10000, 8.52941, 3.5425, 0.0
0.116144, 0, -867.972, 10000, 8.52941, 3.6075, 0.0
0.116144, 0, -867.972, 10000, 8.52941, 3.6725, 0.0
0.116144, 0, -867.972, 10000, 8.52941, 3.7375, 0.0
0.116144, 0, -867.972, 10000, 8.52941, 3.8025, 0.0
0.116144, 0, -867.972, 10000, 8.52941, 3.8675, 0.0
0.116144, 0, -867.972, 10000, 8.52941, 3.9325, 0.0
0.116144, 0, -867.972, 10000, 8.52941, 3.9975, 0.0
0.116144, 0, -867.972, 10000, 8.52941, 4.0625, 0.0
0.116144, 0, -867.972, 10000, 8.52941, 4.1275, 0.0
0.116144, 0, -867.972, 10000, 8.52941, 4.1925, 0.0
0.116144, 0, -867.972, 10000, 8.52941, 4.2575, 0.0
0.116144, 0, -867.972, 10000, 8.52941, 4.3225, 0.0
0.116144, 0, -867.972, 10000, 8.52941, 4.3875, 0.0
0.116144, 0, -867.972, 10000, 8.52941, 4.4525, 0.0
0.116144, 0, -867.972, 10000, 8.52941, 4.5175, 0.0
0.116144, 0, -867.972, 10000, 8.52941, 4.5825, 0.0
0.116144, 0, -867.972, 10000, 8.52941, 4.6475, 0.0
0.116144, 0, -867.972, 10000, 8.52941, 4.7125, 0.0
0.116144, 0, -867.972, 10000, 8.52941, 4.7775, 0.0
0.116144, 0, -867.972, 10000, 8.52941, 4.8425, 0.0
0.116144, 0, -867.972, 10000, 8.52941, 4.9075, 0.0
0.116144, 0, -867.972, 10000, 8.52941, 4.9725, 0.0
0.116144, 0, -867.972, 10000, 8.52941, 5.0375, 0.0
0.116144, 0, -867.972, 10000, 8.52941, 5.1025, 0.0
0.116144, 0, -867.972, 10000, 8.52941, 5.1675, 0.0
0.116144, 0, -867.972, 10000, 8.52941, 5.2325, 0.0
0.116144, 0, -867.972, 10000, 8.52941, 5.2975, 0.0
0.116144, 0, -867.972, 10000, 8.52941, 5.3625, 0.0
0.116144, 0, -867.972, 10000, 8.52941, 5.4275, 0.0
